order_id,customer_id,customer_name,gender,age,state,city,region,loyalty_tier,payment_method,category,subcategory,product_name,manufacturer,sku,quantity,selling_price,unit_cost,warehouse,courier,shipping_mode,delivery_days,rto,rto_reason,discount_percent,revenue,cost,profit,order_date,dispatch_date,delivery_date
ORD-100349,CUST-95421,Tarak Kaul,Female,64.0,Kerala,Kochi,South,Gold,UPI,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,3,74808,53861,Bengaluru FC,Shadowfax,Same Day,0,False,,24,170562,161583,8979,2024-12-28,2024-12-29,2024-12-29
ORD-105164,CUST-09438,Brijesh Peri,Female,33.0,Maharashtra,Nashik,West,Silver,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,2,771,346,Mumbai FC,Blue Dart,Standard,4,False,,7,1434,692,742,2024-09-12,2024-09-13,2024-09-17
ORD-101996,CUST-51175,Sachi Bail,Male,21.0,Kerala,Kochi,South,Gold,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,1,1922,864,Bengaluru FC,DTDC,Standard,6,False,,12,1691,864,827,2024-09-18,2024-09-19,2024-09-25
ORD-103224,CUST-99055,Jairaj Hans,Male,49.0,Haryana,Faridabad,North,Bronze,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,4,859,472,Delhi FC,Ekart,Express,3,False,,1,3401,1888,1513,2024-12-20,2024-12-21,2024-12-24
ORD-102002,CUST-18392,Damini Garg,Female,43.0,West Bengal,Kolkata,East,Platinum,Cash on Delivery,Fashion,Women,Sneakers,Nike,FAS-WM-003,4,4488,2019,Kolkata FC,Delhivery,Express,4,True,Customer Refused,26,13284,8076,5208,2024-01-14,2024-01-15,2024-01-19
ORD-102156,CUST-70759,Harish Jha,Female,38.0,Maharashtra,Mumbai,West,Bronze,UPI,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,3,7029,4217,Mumbai FC,Shadowfax,Standard,4,False,,35,13706,12651,1055,2025-10-19,2025-10-20,2025-10-24
ORD-105573,CUST-29238,Mohini Lad,Male,58.0,Punjab,Jalandhar,North,Bronze,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,1,932,512,Delhi FC,DTDC,Standard,4,False,,4,894,512,382,2025-08-05,2025-08-06,2025-08-10
ORD-103400,CUST-51512,Urvi Bakshi,Female,18.0,Goa,Panaji,West,Bronze,UPI,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,4,838,377,Mumbai FC,Delhivery,Standard,5,False,,18,2748,1508,1240,2024-10-20,2024-10-21,2024-10-26
ORD-103859,CUST-38715,Chasmum Sami,Male,57.0,Karnataka,Udupi,South,Silver,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,2,1571,706,Bengaluru FC,Shadowfax,Standard,6,False,,15,2670,1412,1258,2024-11-23,2024-11-24,2024-11-30
ORD-103011,CUST-41308,Nachiket Sehgal,Male,19.0,West Bengal,Howrah,East,Bronze,Debit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,2,2067,930,Kolkata FC,Blue Dart,Standard,8,False,,33,2769,1860,909,2024-09-10,2024-09-11,2024-09-19
ORD-100062,CUST-59470,Irya Sampath,Female,24.0,Goa,Margao,West,Silver,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,2,2477,1114,Mumbai FC,Ekart,Standard,4,False,,20,3963,2228,1735,2025-11-12,2025-11-13,2025-11-17
ORD-101093,CUST-83258,Rushil Mahal,Female,46.0,Uttar Pradesh,Noida,North,Silver,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,3,1505,903,Delhi FC,DTDC,Standard,8,False,,27,3295,2709,586,2024-11-30,2024-12-01,2024-12-09
ORD-102081,CUST-09982,Veda Sankar,Female,40.0,Uttar Pradesh,Noida,North,Bronze,UPI,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,2,3937,2362,Delhi FC,DTDC,Express,2,False,,4,7559,4724,2835,2025-10-19,2025-10-20,2025-10-22
ORD-102204,CUST-08273,Wriddhish Kulkarni,Male,28.0,Jharkhand,Ranchi,East,Bronze,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,2,3868,2320,Kolkata FC,Ekart,Express,2,False,,20,6188,4640,1548,2024-11-19,2024-11-20,2024-11-22
ORD-101242,CUST-95212,Amara Dyal,Male,52.0,Kerala,Thiruvananthapuram,South,Silver,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,4,819,368,Bengaluru FC,Blue Dart,Express,4,False,,15,2784,1472,1312,2025-08-13,2025-08-14,2025-08-18
ORD-104309,CUST-14730,Bishakha Tiwari,Male,49.0,Uttar Pradesh,Varanasi,North,Bronze,UPI,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,2,2448,1468,Delhi FC,Ekart,Standard,4,False,,32,3329,2936,393,2024-12-05,2024-12-06,2024-12-10
ORD-103316,CUST-30194,Balendra Lata,Female,27.0,Uttar Pradesh,Lucknow,North,Silver,Credit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2426,1091,Delhi FC,Ekart,Express,3,False,,14,2086,1091,995,2025-06-03,2025-06-04,2025-06-07
ORD-104485,CUST-01567,Charles Narain,Male,69.0,Haryana,Panipat,North,Platinum,Cash on Delivery,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,1952,878,Delhi FC,Delhivery,Standard,6,False,,28,4216,2634,1582,2024-10-15,2024-10-16,2024-10-22
ORD-103955,CUST-58302,Bachittar Rastogi,Male,63.0,Jharkhand,Jamshedpur,East,Bronze,Debit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,1,1945,875,Kolkata FC,Delhivery,Same Day,0,False,,3,1886,875,1011,2025-05-09,2025-05-10,2025-05-10
ORD-101370,CUST-36941,Krish Kumar,Female,25.0,Telangana,Warangal,South,Bronze,Net Banking,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,1,3860,2316,Bengaluru FC,Delhivery,Same Day,0,False,,33,2586,2316,270,2025-12-11,2025-12-12,2025-12-12
ORD-105373,CUST-28598,Yadavi Dave,Male,54.0,Jharkhand,Jamshedpur,East,Bronze,Credit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,485,266,Kolkata FC,Delhivery,Standard,4,False,,4,931,532,399,2025-11-19,2025-11-20,2025-11-24
ORD-101175,CUST-12538,Yasti Borde,Female,29.0,Bihar,Patna,East,Silver,UPI,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,1,72577,52255,Kolkata FC,Ekart,Express,2,False,,5,68948,52255,16693,2025-02-13,2025-02-14,2025-02-16
ORD-104971,CUST-50405,Indrajit Atwal,Male,18.0,Tamil Nadu,Coimbatore,South,Bronze,UPI,Electronics,Laptops,HP Pavilion 14,HP,ELE-LP-003,3,58725,42282,Bengaluru FC,DTDC,Standard,8,True,Damaged Package,20,140940,126846,14094,2025-12-12,2025-12-13,2025-12-21
ORD-105007,CUST-41581,Lajita Sodhi,Male,46.0,Tamil Nadu,Coimbatore,South,Bronze,UPI,Books,Fiction,1984,Penguin,BK-FC-002,1,413,227,Bengaluru FC,Delhivery,Same Day,0,False,,29,293,227,66,2025-05-08,2025-05-09,2025-05-09
ORD-103931,CUST-84536,Hema Merchant,Male,29.0,Haryana,Gurugram,North,Silver,UPI,Electronics,Smartphones,OnePlus 13,OnePlus,ELE-SP-003,2,53602,38593,Delhi FC,Delhivery,Standard,4,False,,8,98627,77186,21441,2025-05-18,2025-05-19,2025-05-23
ORD-100682,CUST-70623,Teerth Bhalla,Female,36.0,Maharashtra,Nagpur,West,Silver,Credit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,1,1303,938,Mumbai FC,Shadowfax,Express,2,False,,29,925,938,-13,2025-09-16,2025-09-17,2025-09-19
ORD-105308,CUST-77242,Rohan Zacharia,Female,35.0,Uttar Pradesh,Noida,North,Gold,Credit Card,Fashion,Women,Kurti,Biba,FAS-WM-001,2,1485,668,Delhi FC,Delhivery,Standard,7,False,,27,2168,1336,832,2024-07-21,2024-07-22,2024-07-29
ORD-102713,CUST-67006,Abeer Bhattacharyya,Female,28.0,West Bengal,Howrah,East,Bronze,Debit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,1,1203,661,Kolkata FC,Blue Dart,Express,2,False,,6,1130,661,469,2024-09-01,2024-09-02,2024-09-04
ORD-104410,CUST-35952,Fariq Goda,Female,18.0,Goa,Panaji,West,Bronze,Cash on Delivery,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,2,2096,943,Mumbai FC,Delhivery,Standard,4,True,Damaged Package,18,3437,1886,1551,2024-05-09,2024-05-10,2024-05-14
ORD-100163,CUST-15826,Ojasvi Bhatia,Female,67.0,Telangana,Warangal,South,Bronze,UPI,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,2,4122,2473,Bengaluru FC,Blue Dart,Express,4,True,Duplicate Order,20,6595,4946,1649,2024-10-28,2024-10-29,2024-11-02
ORD-103977,CUST-60994,Aishani Wali,Male,45.0,Uttar Pradesh,Varanasi,North,Silver,Credit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,1,484,266,Delhi FC,Delhivery,Express,3,False,,16,406,266,140,2024-07-28,2024-07-29,2024-08-01
ORD-100750,CUST-71555,Guneet Sarkar,Male,32.0,Gujarat,Surat,West,Silver,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1472,883,Mumbai FC,Shadowfax,Same Day,1,False,,29,4180,3532,648,2025-12-08,2025-12-09,2025-12-10
ORD-104115,CUST-06192,Dev Pau,Female,60.0,Delhi,New Delhi,North,Gold,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,519,285,Delhi FC,DTDC,Express,3,False,,2,1017,570,447,2025-11-01,2025-11-02,2025-11-05
ORD-102100,CUST-85004,Jatin Shukla,Male,34.0,Goa,Margao,West,Silver,Debit Card,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,1,13178,9488,Mumbai FC,Delhivery,Express,3,False,,35,8565,9488,-923,2024-12-08,2024-12-09,2024-12-12
ORD-103882,CUST-63215,,Male,57.0,Tamil Nadu,Madurai,South,Bronze,UPI,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,4,72151,51948,Bengaluru FC,Blue Dart,Express,3,False,,17,239541,207792,31749,2025-06-21,2025-06-22,2025-06-25
ORD-101409,CUST-62474,Veda Kohli,Female,40.0,Delhi,New Delhi,North,Gold,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,1,4481,2016,Delhi FC,Blue Dart,Standard,8,False,,26,3315,2016,1299,2025-04-11,2025-04-12,2025-04-20
ORD-103135,CUST-37122,Girik Palla,Male,47.0,Telangana,Warangal,South,Bronze,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,504,277,Bengaluru FC,DTDC,Express,3,False,,2,987,554,433,2025-04-21,2025-04-22,2025-04-25
ORD-101276,CUST-43533,Gopal Ganesh,Female,57.0,Andhra Pradesh,Visakhapatnam,South,Gold,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,1,1458,656,Bengaluru FC,Delhivery,Standard,7,False,,34,962,656,306,2025-03-23,2025-03-24,2025-03-31
ORD-101037,CUST-74831,Raagini Gala,Female,60.0,Odisha,Bhubaneswar,East,Bronze,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,3,882,529,Kolkata FC,Ekart,Express,4,False,,23,2037,1587,450,2024-03-29,2024-03-30,2024-04-03
ORD-104606,CUST-37911,Ekapad Thakkar,Female,,Punjab,Ludhiana,North,Gold,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,1,765,344,Delhi FC,DTDC,Standard,4,False,,4,734,344,390,2025-05-21,2025-05-22,2025-05-26
ORD-104573,CUST-72949,Zinal Chawla,Male,55.0,Maharashtra,Pune,West,Bronze,Credit Card,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,3,13222,9519,Mumbai FC,Blue Dart,Standard,8,True,Wrong Address,1,39269,28557,10712,2025-10-11,2025-10-12,2025-10-20
ORD-104475,CUST-84365,Advay Misra,Female,36.0,Gujarat,Surat,West,Silver,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,1,812,365,Mumbai FC,Blue Dart,Standard,5,False,,15,690,365,325,2024-04-01,2024-04-02,2024-04-07
ORD-103415,CUST-67075,Bahadurjit Saxena,Male,68.0,Jharkhand,Ranchi,East,Silver,Credit Card,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1426,855,Kolkata FC,Delhivery,Standard,7,False,,29,4049,3420,629,2025-04-20,2025-04-21,2025-04-28
ORD-103469,CUST-93976,Inaya Sankar,Male,50.0,Bihar,Gaya,East,Bronze,Cash on Delivery,Fashion,Women,Sneakers,Nike,FAS-WM-003,2,4402,1980,Kolkata FC,Delhivery,Express,2,False,,1,8715,3960,4755,2025-08-09,2025-08-10,2025-08-12
ORD-100880,CUST-59924,Kevin Kara,Female,19.0,Odisha,Bhubaneswar,East,Silver,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,2,4307,1938,Kolkata FC,Delhivery,Express,4,False,,15,7321,3876,3445,2025-12-16,2025-12-17,2025-12-21
ORD-104818,CUST-80581,Dipta Bhandari,Male,46.0,Gujarat,Vadodara,West,Bronze,Net Banking,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,3,66734,48048,Mumbai FC,Blue Dart,Standard,6,False,,23,154155,144144,10011,2025-10-30,2025-10-31,2025-11-06
ORD-103575,CUST-95001,Hritik Bath,Female,55.0,Maharashtra,Pune,West,Silver,UPI,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,1,69802,50257,Mumbai FC,Blue Dart,Standard,7,False,,22,54445,50257,4188,2024-07-27,2024-07-28,2024-08-04
ORD-101710,CUST-46583,Zinal Tank,Female,36.0,Punjab,Jalandhar,North,Silver,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,1,942,565,Delhi FC,DTDC,Standard,6,False,,8,866,565,301,2025-05-01,2025-05-02,2025-05-08
ORD-100790,CUST-67036,Chavvi Khurana,Female,42.0,Kerala,Thiruvananthapuram,South,Silver,Net Banking,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2546,1145,Bengaluru FC,Shadowfax,Standard,8,False,,16,2138,1145,993,2025-10-06,2025-10-07,2025-10-15
ORD-102689,CUST-03568,Simon Shanker,Male,18.0,Telangana,Hyderabad,South,Silver,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,3,1506,903,Bengaluru FC,Blue Dart,Standard,4,False,,3,4382,2709,1673,2025-12-10,2025-12-11,2025-12-15
ORD-100571,CUST-40729,Arin Chana,Male,54.0,Kerala,Kozhikode,South,Bronze,Net Banking,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,2,1982,891,Bengaluru FC,Blue Dart,Standard,6,False,,29,2814,1782,1032,2025-07-12,2025-07-13,2025-07-19
ORD-104926,CUST-10361,Laban Solanki,Male,43.0,Maharashtra,Mumbai,West,Bronze,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,857,514,Mumbai FC,Delhivery,Express,3,False,,7,3188,2056,1132,2025-08-16,2025-08-17,2025-08-20
ORD-100739,CUST-32689,Fitan Tata,Male,60.0,Rajasthan,Jodhpur,North,Gold,Cash on Delivery,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,4,74795,53852,Delhi FC,Blue Dart,Express,4,False,,23,230368,215408,14960,2025-03-27,2025-03-28,2025-04-01
ORD-102426,CUST-47769,Dalaja Mander,Female,38.0,Andhra Pradesh,Vijayawada,South,Bronze,Credit Card,Fashion,Men,Running Shoes,Puma,FAS-MN-003,1,3664,1648,Bengaluru FC,DTDC,Express,4,False,,0,3664,1648,2016,2024-12-15,2024-12-16,2024-12-20
ORD-105340,CUST-84679,Ekani Sura,Female,41.0,Karnataka,Mysuru,South,Silver,Credit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,2,1190,654,Bengaluru FC,Shadowfax,Standard,7,False,,10,2142,1308,834,2025-11-04,2025-11-05,2025-11-12
ORD-101198,CUST-88251,Hiral Rajan,Male,31.0,Tamil Nadu,Madurai,South,Platinum,Net Banking,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,3,879,483,Bengaluru FC,Blue Dart,Standard,5,False,,6,2478,1449,1029,2025-02-02,2025-02-03,2025-02-08
ORD-100168,CUST-74142,Vinaya Kanda,Female,42.0,Gujarat,Surat,West,Bronze,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,1,2060,927,Mumbai FC,Blue Dart,Standard,8,False,,10,1854,927,927,2024-04-12,2024-04-13,2024-04-21
ORD-100603,CUST-37603,Ekta Sridhar,Female,38.0,Tamil Nadu,Coimbatore,South,Bronze,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,2,4470,2011,Bengaluru FC,Shadowfax,Standard,4,False,,35,5811,4022,1789,2025-12-29,2025-12-30,2026-01-03
ORD-105872,CUST-19242,Fitan Deshmukh,Male,55.0,Kerala,Kozhikode,South,Silver,Debit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,4,920,506,Bengaluru FC,Blue Dart,Same Day,1,False,,34,2428,2024,404,2025-02-18,2025-02-19,2025-02-20
ORD-102371,CUST-43267,Harita Mangat,Female,62.0,Uttar Pradesh,Varanasi,North,Silver,Net Banking,Books,Fiction,1984,Penguin,BK-FC-002,3,392,215,Delhi FC,Delhivery,Standard,7,False,,10,1058,645,413,2024-12-05,2024-12-06,2024-12-13
ORD-105864,CUST-47535,Fiyaz Chaudhry,Female,19.0,Andhra Pradesh,Visakhapatnam,South,Silver,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,1,3423,1540,Bengaluru FC,Delhivery,Standard,6,False,,34,2259,1540,719,2025-11-14,2025-11-15,2025-11-21
ORD-100175,CUST-62848,Abha Raghavan,Male,28.0,Odisha,Bhubaneswar,East,Bronze,Debit Card,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,3,107371,77307,Kolkata FC,Delhivery,Standard,7,False,,4,309228,231921,77307,2025-07-14,2025-07-15,2025-07-22
ORD-102239,CUST-64508,Ranbir Sahota,Female,55.0,Tamil Nadu,Coimbatore,South,Platinum,Debit Card,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,3,582,349,Bengaluru FC,Blue Dart,Standard,6,False,,15,1484,1047,437,2024-08-09,2024-08-10,2024-08-16
ORD-105792,CUST-58579,Tanmayi Mannan,Female,41.0,Jharkhand,Ranchi,East,Bronze,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2497,1123,Kolkata FC,Ekart,Same Day,1,False,,6,2347,1123,1224,2025-02-05,2025-02-06,2025-02-07
ORD-102421,CUST-46340,Banjeet Virk,Male,39.0,Karnataka,Mangaluru,South,Bronze,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,356,195,Bengaluru FC,Blue Dart,Standard,5,False,,34,469,390,79,2025-11-28,2025-11-29,2025-12-04
ORD-100257,CUST-42028,Forum Sabharwal,Male,27.0,Gujarat,Ahmedabad,West,Bronze,Credit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,1924,865,Mumbai FC,Blue Dart,Standard,4,False,,31,3982,2595,1387,2024-08-10,2024-08-11,2024-08-15
ORD-100418,CUST-92487,Om Bose,Female,23.0,Haryana,Gurugram,North,Gold,Credit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,1,1081,594,Delhi FC,Delhivery,Standard,8,False,,16,908,594,314,2024-10-03,2024-10-04,2024-10-12
ORD-102995,CUST-66490,Chavvi Kannan,Male,70.0,Gujarat,Surat,West,Gold,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,3,939,563,Mumbai FC,Delhivery,Same Day,1,False,,4,2704,1689,1015,2025-12-02,2025-12-03,2025-12-04
ORD-103846,CUST-05243,Arjun Loke,Female,46.0,Haryana,Gurugram,North,Bronze,Credit Card,Fashion,Men,Running Shoes,Puma,FAS-MN-003,4,3416,1537,Delhi FC,Delhivery,Standard,5,False,,23,10521,6148,4373,2025-05-06,2025-05-07,2025-05-12
ORD-104687,CUST-51342,Pratyush Das,Female,40.0,Odisha,Cuttack,East,Platinum,UPI,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,1,68114,49042,Kolkata FC,XpressBees,Standard,5,True,Wrong Address,0,68114,49042,19072,2025-08-25,2025-08-26,2025-08-31
ORD-104593,CUST-30784,Azad Tata,Male,32.0,Maharashtra,Nashik,West,Bronze,Debit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2520,1134,Mumbai FC,Delhivery,Express,4,False,,26,1864,1134,730,2024-12-14,2024-12-15,2024-12-19
ORD-104335,CUST-87873,Lipika Sheth,Male,36.0,Bihar,Gaya,East,Gold,Cash on Delivery,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,881,484,Kolkata FC,Delhivery,Standard,4,True,Customer Refused,31,1215,968,247,2025-10-14,2025-10-15,2025-10-19
ORD-100903,CUST-75425,Orinder Sinha,Male,43.0,Odisha,,East,Gold,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,3,4127,1857,Kolkata FC,Blue Dart,Same Day,0,False,,25,9285,5571,3714,2025-01-13,2025-01-14,2025-01-14
ORD-103252,CUST-15179,Simon Vyas,Female,54.0,Uttar Pradesh,Noida,North,Platinum,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,4,487,267,Delhi FC,Delhivery,Express,2,False,,2,1909,1068,841,2024-12-06,2024-12-07,2024-12-09
ORD-103930,CUST-85520,Vyanjana Konda,Female,29.0,West Bengal,Kolkata,East,Silver,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,3,786,353,Kolkata FC,Delhivery,Express,4,False,,10,2122,1059,1063,2025-12-03,2025-12-04,2025-12-08
ORD-101442,CUST-62682,Shravya Gole,Male,25.0,Jharkhand,Ranchi,East,Bronze,UPI,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,2,6862,4117,Kolkata FC,Ekart,Express,4,False,,17,11390,8234,3156,2024-04-06,2024-04-07,2024-04-11
ORD-103700,CUST-23017,Urvi Anne,Male,59.0,Gujarat,Vadodara,West,Silver,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,1,4391,1975,Mumbai FC,Delhivery,Express,4,False,,25,3293,1975,1318,2024-10-24,2024-10-25,2024-10-29
ORD-104578,CUST-35407,Nikita Cherian,Female,22.0,Kerala,Thiruvananthapuram,South,Bronze,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,4,366,201,Bengaluru FC,Delhivery,Standard,5,False,,34,966,804,162,2025-11-28,2025-11-29,2025-12-04
ORD-105957,CUST-62811,Chaitaly Yadav,Female,49.0,Kerala,Kochi,South,Bronze,UPI,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,2,12907,9293,Bengaluru FC,Delhivery,Express,3,False,,12,22716,18586,4130,2025-11-13,2025-11-14,2025-11-17
ORD-105153,CUST-16251,Ikbal Zacharia,Male,38.0,Gujarat,Ahmedabad,West,Gold,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,520,286,Mumbai FC,Shadowfax,Express,2,False,,12,5775,572,343,2025-08-23,2025-08-24,2025-08-26
ORD-103232,CUST-57382,Warhi Sarin,Male,39.0,Goa,Margao,West,Silver,UPI,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,2,71530,51501,Mumbai FC,Shadowfax,Standard,6,False,,0,143060,103002,40058,2024-02-07,2024-02-08,2024-02-14
ORD-103328,CUST-54560,Agastya Som,Female,40.0,Bihar,Gaya,East,Bronze,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,2,1565,704,Kolkata FC,Ekart,Same Day,1,False,,23,2410,1408,1002,2025-12-11,2025-12-12,2025-12-13
ORD-103715,CUST-32892,Ganga Malhotra,Male,32.0,Telangana,Warangal,South,Bronze,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,504,277,Bengaluru FC,Shadowfax,Standard,6,False,,12,887,554,333,2024-12-29,2024-12-30,2025-01-05
ORD-105032,CUST-46077,Orinder Dugar,Female,41.0,Andhra Pradesh,Visakhapatnam,South,Silver,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,1,476,261,Bengaluru FC,DTDC,Standard,7,False,,14,409,261,148,2025-03-25,2025-03-26,2025-04-02
ORD-102786,CUST-16534,Eshana Sawhney,Female,26.0,Telangana,Hyderabad,South,Bronze,Debit Card,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,2,6766,4059,Bengaluru FC,Blue Dart,Express,3,False,,21,10690,8118,2572,2024-03-23,2024-03-24,2024-03-27
ORD-100051,CUST-33467,Raksha Varughese,Male,69.0,Rajasthan,Udaipur,North,Bronze,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,2096,943,Delhi FC,Delhivery,Same Day,1,False,,19,5093,2829,2264,2024-07-22,2024-07-23,2024-07-24
ORD-102491,CUST-59547,Sai Andra,Male,,Haryana,Gurugram,North,Platinum,Credit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,932,512,Delhi FC,Blue Dart,Standard,7,False,,23,1435,1024,411,2024-10-02,2024-10-03,2024-10-10
ORD-100119,CUST-61113,Mohini Narasimhan,Female,37.0,Kerala,Thiruvananthapuram,South,Bronze,Credit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,4,512,281,Bengaluru FC,Blue Dart,Standard,6,False,,14,1761,1124,637,2024-12-28,2024-12-29,2025-01-04
ORD-101057,CUST-47868,Hemangini Sachdev,Male,46.0,Bihar,Gaya,East,Gold,UPI,Books,Fiction,1984,Penguin,BK-FC-002,2,414,227,Kolkata FC,Delhivery,Standard,6,False,,5,786,454,332,2024-06-26,2024-06-27,2024-07-03
ORD-104506,CUST-07179,Ekantika Ram,Female,33.0,Tamil Nadu,Ooty,South,Bronze,Credit Card,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,1,78460,56491,Bengaluru FC,Delhivery,Standard,5,False,,26,58060,56491,1569,2024-12-24,2024-12-25,2024-12-30
ORD-104419,CUST-39615,Dhruv Bhatia,Female,33.0,Andhra Pradesh,Visakhapatnam,South,Bronze,Credit Card,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,1,2528,1820,Bengaluru FC,Blue Dart,Standard,8,True,Customer Not Available,31,1744,1820,-76,2024-03-17,2024-03-18,2024-03-26
ORD-103272,CUST-30214,Champak Anne,Male,37.0,Karnataka,Mysuru,South,Gold,Cash on Delivery,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,3,12874,9269,Bengaluru FC,Blue Dart,Standard,5,False,,16,32442,27807,4635,2025-11-14,2025-11-15,2025-11-20
ORD-103831,CUST-78750,Yashica Rajagopalan,Male,22.0,Uttar Pradesh,Lucknow,North,Bronze,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,1,1480,888,Delhi FC,Blue Dart,Standard,8,False,,1,1465,888,577,2024-08-13,2024-08-14,2024-08-22
